SURVEY_ID,SURVEY_RESPNS_ID,SURVEY_AA_CUST_UNIQUE_ID,SEG_DEP_DT,SEG_DEP_AIRPRT_IATA_CD,SEG_ARVL_AIRPRT_IATA_CD,OPERAT_FLIGHT_NBR,FLEET_CD,SUBFLEET_CD,CABIN_FLOWN_CD,LIKELIHOOD_RECOMMEND_ORIG_LANG_TXT,LIKELIHOOD_RECOMMEND_SCL,NET_PROMO_CATG,Wifif Category
SV_4SJm25NwBp7FfRs,R_3Fepq8K6xH09qaB,3422997.0,2026-03-31,CUN,JFK,2850,737,38M,Y,no wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3meIpzyqoIhpExb,1597797620.0,2026-04-23,HPN,ORD,3812,EMJ,E7Q,Y,wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_21gkMrifBcd31xJ,50982042.0,2026-07-29,CLE,PHL,5847,ERJ,EMP,Y,No wifi,4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_41hd9AhH230ZFdk,8028416095.0,2026-06-13,SAT,DFW,2377,319,319,Y,"On such a long flight WiFi should be included, when I fly United I get free WiFi",5,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_1NE6suGG9XI959O,606106782.0,2026-04-01,AUA,MIA,1028,321,32C,Y,Offer Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3tm84TIJrJopwCY,948959204.0,2026-03-23,CLT,DTW,1297,319,319,Y,"Curbside bag check, on time, onboard wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_71G32BF2yNZfsKh,8604576.0,2026-06-02,LGA,CLE,4387,EMJ,R75,Y,great wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7zOWnBYNfSQsry9,8174976220.0,2026-05-18,DFW,BUF,1724,737,38M,Y,I was unable to connect to wifi,7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_Z9aJfyPuvnlvLeV,1752973228.0,2026-07-14,ILM,LGA,4429,EMJ,E75,Y,We switched seats little did we know we had no tray for drinks and when they asked what we wanted to drink they had no coffee and gave us warm water and there was no wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1ETfsKN4Mb9fcvs,626769016.0,2026-02-08,GRR,DCA,5029,CRJ,CR7,Y,wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6eRh2k2FSY5nYjL,58652183.0,2026-08-21,CRP,DFW,3418,EMJ,E7M,C,No wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5k1wHTxhJdRNZuZ,797348725.0,2026-06-16,SDQ,MIA,2367,321,A21,Y,Excellent service enjoy free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_51v0AU1WzzTWaef,6722518.0,2026-01-23,MDT,CLT,2890,320,320,Y,I like the new free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3PXZGt5JqfDClHh,381881702.0,2026-07-15,DCA,MYR,3750,EMJ,E7M,Y,Timely departure & arrival. Comfortable seats & wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7pPTnDY29pAG0Fx,8160989945.0,2026-04-03,CAE,DFW,3938,EMJ,E7M,Y,Staff was great flight was smooth. Better wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7shNSKZCG1wTsCF,230860027.0,2026-06-15,ORD,LAS,2020,737,38R,Y,No issues. The flight was on time.  I loved having free wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2zpVKSAnAUAjJ5t,350190949.0,2026-07-08,PHX,LAX,2869,737,38K,Y,Second flight in a row with no wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1siDbrZZ2Begw1j,8166897140.0,2026-04-10,BOS,DFW,1241,737,38K,Y,I couldn't get wifi,5,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5tfWjNIlcqFiR2r,10759443.0,2026-01-15,RSW,ORD,392,737,38K,C,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1f8vJ4FLy86OI7e,107916888.0,2026-07-21,CDG,ORD,151,787,788,Y,"Excellent Service, mostly on time, Free WIFI",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7vRTyB6vpuTyc49,1822492340.0,2026-02-20,TPA,MIA,3192,737,38K,Y,Inflight free wifi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1Xf7arthw3Z41fr,8087953351.0,2026-02-21,IND,PHL,4643,EMJ,E75,Y,No wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_2VqGdF0RXAkeu2U,368000441.0,2026-07-12,ORD,LGA,327,737,38K,Y,Smooth flight. No issues or delays. Free Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6qqXbApEJon48IG,382827636.0,2026-04-01,PHX,DFW,2110,321,32C,Y,Like the free WiFi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7FJEYi4gKjiFLk5,5551709.0,2026-05-12,VCE,PHL,715,787,789,W,"Initially WiFi was not working. After it was reset, there was a $35 charge to use it. So much for free Wifi",8,Passive,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_30Sf2GMZC5IDf4U,265413832.0,2026-06-11,DFW,QRO,3151,737,38K,C,No preflight service/ no WIFI,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7juDK06ouk0ROcn,21530301.0,2026-01-15,PGV,CLT,5923,ERJ,EMP,Y,Love Free WiFi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3elfi4I0lzAimWi,131781884.0,2026-07-29,SJU,MIA,3165,737,38K,Y,Great plane with Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3PB2LvqzR2J7Kr3,5002200335.0,2026-05-27,HNL,PHX,694,321,32E,Y,Nice crew.   Nice aircraft.. great wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3IN06tsUTy9i7Pk,8035660553.0,2026-03-07,PUJ,CLT,3246,321,A21,Y,Both flights didn't take off on time.   Shotty wifi,7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5KC45jftupWyoqo,83525579.0,2026-08-15,TPA,DFW,2516,737,38K,Y,"Uneventful, liked the free wifi",8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_62FRQcZ6Upjou3f,1381447328.0,2026-01-31,SKB,JFK,2971,737,38K,Y,Could not log on to the WiFi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3JlWGCX6lJJYWIf,1461481234.0,2026-07-05,ELP,ORD,3872,EMJ,E7M,Y,"the flights i went on never have wifi, for as much money i spend on the flight tickets they never have wifi",3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3l9pfHYg9fwvfou,94861012.0,2026-03-20,DCA,JAX,5022,CRJ,CP9,Y,Ontime. No issues. Good wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6ZSeOGiBmkP94gV,609837638.0,2026-02-19,AVL,ORD,3896,EMJ,E7M,C,Problem with AA Advantage logging into AT&T wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6mQ8vVvs7I9QSmK,34564284.0,2026-03-23,ORD,ATL,3449,EMJ,E7M,Y,NO WIFI,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7TbS3GQUKRwML61,8067109784.0,2026-02-18,DFW,MTY,3406,EMJ,E7M,Y,Loved it but our plane had no wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1nNIXBV4fhW5TMv,8029709737.0,2026-07-15,PBI,ORD,2269,737,38R,Y,There was no wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6YV7uuYwO7Tgm6R,8180105696.0,2026-06-22,IND,PHL,2847,319,A19,Y,First flight got delayed. Miss my conection . At 8h25Had to rebook a conection gor 10h40 . Who got delayed.Plane didnt get there until 13h30 . Arrived in philly at 15h30 instead of 10h40 am .Also ; first flight didnt have wifi,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_32hW6w7ZzANQPy8,52793584.0,2026-08-07,YYZ,LGA,4347,EMJ,E75,C,Good all round service except Wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3m9mqt0aYLvQFaz,8166735324.0,2026-08-02,LGA,STL,4509,EMJ,E7R,Y,unable to use wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3BliadzLdMjddqM,10286402.0,2026-04-04,SUN,ORD,6441,CRJ,OO7,C,Overall great...no wifi,9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5JC8vtCNX020HaL,8001115.0,2026-02-04,CLT,SJO,321,737,38K,C,First class service and attendant were stellar. Beats others first class services. Simplify WiFi,10,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6PzzbbvYUKXoht8,479588490.0,2026-07-29,DFW,PHL,2128,321,32C,Y,No wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1psebN7b9nysXi9,1711912131.0,2026-07-06,BOS,PHX,2315,321,32E,Y,"I would usually rate American high, but both my flights were very old aircrafts that felt dirty, had no seat back entertainment, and no wifi",6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6JOzymwru9S7wqx,5492698.0,2026-04-14,JAX,MIA,4082,EMJ,E7M,Y,On timeFriendly flight attendantsGood WiFi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1FQjvPr6UwbrVLO,365949472.0,2026-01-18,DFW,ORF,2194,737,38K,Y,On time departure and arrival. Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6V7KVgVhFKl67p2,346326.0,2026-02-05,EGE,ORD,1995,319,319,Y,Flight needed wifi,9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1cAQ0Di5GdtMJvo,10945876.0,2026-01-18,MBJ,DFW,2558,737,38K,Y,Free ability to text via Wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_36x129XtyydJ2GR,52978870.0,2026-04-22,POS,MIA,2703,737,38K,Y,Flight left on time and free wifi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5f41QVxwxPwsok0,8178987037.0,2026-06-29,ORD,BOS,2968,737,38K,Y,"Negs: There are no inputs for regular headphones, and you need a device for entertainment.Pros: As an At&T customer, I got great wifi",8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5DaHrS8j7QJugnv,146424686.0,2026-01-05,DFW,PIA,4303,EMJ,E7M,C,The WIFI,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3GkdgK1fhH3LqBo,9841555.0,2026-02-06,EGE,LAX,4948,CRJ,OO7,C,No wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_35YhJpuwCgNsEtj,726999.0,2026-08-02,MIA,KIN,1082,737,38R,Y,"no beverage service, laggy wifi",5,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7nvKTmEsGDXfcIo,10488831.0,2026-02-21,LGA,MIA,806,737,38K,Y,Wi-Fi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3rP7B59kQNhh7rt,9177729.0,2026-02-10,MHT,DCA,5150,CRJ,CP9,Y,"Friendly service, on-time performance, comfortable seats, free Wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3pyweLHT8vUtsa7,609844010.0,2026-05-26,CMH,ORD,4950,CRJ,OO7,C,"The food was delicious.  Flight attendant, Jill, was very accommodating and helped my husband at length to access wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7M9ChOeTmbV8Ic9,8088291232.0,2026-04-05,PHL,MHT,5929,ERJ,EMP,Y,"Very polite, great ride, and great service, but once again the WIFI did not work... I fly a lot and it is a common theme to not have WIFI",8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3gHGkgOsdcjhT4o,718412970.0,2026-03-01,OAX,DFW,2187,320,A05,Y,"flights on time, good wifi",7,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6m9wd0mZPtPcmHD,8153551426.0,2026-05-03,HND,LAX,26,787,789,Y,$35 fee for WiFi,4,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_5GqT5j77IFTWIBq,8169204002.0,2026-05-15,SFO,CLT,487,321,A21,Y,Good inflight services and WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5LjdFc8zTGp12pX,210068661.0,2026-06-20,LCH,DFW,4005,EMJ,E7M,Y,"Comfortable, on time, friendly staff, free ATT wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_24oWTmL1CSAMXmF,8183433809.0,2026-07-07,LGA,MEM,4461,EMJ,E75,Y,No wifi,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7t5reUTNV4goPIH,9695655.0,2026-04-30,ORD,OKC,4935,CRJ,OO7,C,Small plane with bad wifi,5,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6PYQ3JCeET1RySw,306822722.0,2026-06-12,PHL,LAX,1035,321,32E,Y,You had me at free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7dTmwprlJV5e1gJ,5373104.0,2026-01-03,CDG,JFK,45,787,788,W,"Bring back the nonstop !!! It's really getting old to connect for CDG to ORDAlso using regional carriers for the JFK connection is a drag, limited bin space and no wifi",5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3KDpgHeSrUvGrUR,416323779.0,2026-06-14,DCA,LAS,2051,737,38M,Y,No wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6CnDMwGmBwQfjpL,768478793.0,2026-06-25,DFW,LAX,2005,321,32E,Y,They did not have enough box meals to offer to everyone on the plane. We had a 6 a m flight with minimal time for a layover to grab something to hold us over and no food to offer us on the flight. Neither of our flights had working WIFI,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6YlnLJ7u6doiDpn,1747843259.0,2026-02-17,MIA,AUA,2217,321,32E,Y,"on time, organized , love and enjoyed the wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6dWkLP7OGpK2ZfH,125211.0,2026-02-10,JFK,EGE,2379,319,319,C,"Plane did not have functional WIFI, which is completely unacceptable.  I am Diamond Medallion on Delta and have considered flying AA more but can not do so without dependable WIFI",3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1KdPKXFDxZsxF0l,1751085688.0,2026-08-08,VPS,DFW,2501,321,A21,Y,"Overbooked, late, no WiFi",5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1xK1V3LhyxDX48q,366303537.0,2026-01-07,RSW,PHL,3046,737,38K,Y,old dirty plane. no free wifi,5,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_5z5ydb2JCfEcT7n,8000269732.0,2026-01-04,MDT,CLT,3303,320,A05,Y,wish had free wifi,10,Promoter,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_6kBw1cM9jtZYNNX,846231708.0,2026-06-01,FCO,ORD,111,787,789,Y,No WiFi on the flight out and back. Extremely disappointing since you advertise free WiFi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1SuAAvT1sazEN9C,355011769.0,2026-07-03,MSN,PHL,5509,CRJ,CP9,Y,2/4 flights had no WIFI,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7irswU077AKHGM1,8059548155.0,2026-06-15,DFW,SGF,3803,EMJ,E7M,Y,Free working wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1I9Kk2vmmV9XT6P,8021760325.0,2026-01-24,TPA,MIA,3340,EMJ,E7M,Y,Make it easier to sign on the the WiFi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5I51DWcXq1VdpYi,1488361798.0,2026-08-05,EWR,CLT,1697,737,38K,Y,"very nice attention , and wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7dnW9eYApQSU8uc,3683265.0,2026-06-03,SAF,DFW,6295,CRJ,OO7,Y,"It was pleasant and comfortable.  Plus,  I like the ease of the wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1n9tuw7bGSyP7UP,8160113921.0,2026-06-13,SJD,ORD,2636,321,32C,Y,I waited 1.5 hours at Chicago Midway's baggage claim for my luggage.The flight was delayed by an hour and I missed my connecting flight.I wasn't able to access the in-flight wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_01lLc91nf1Zb6oh,1720561074.0,2026-07-10,RDU,PHL,1248,319,A19,Y,Good flight on time but no wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3aVaJxIl3BVaAlb,4766875.0,2026-06-10,LGA,AVL,4342,EMJ,E75,C,Flight arrived early. Seat did not recline in FC.No wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7P5BlD9lyM0Wdjg,5038998541.0,2026-04-09,IAD,CLT,5267,CRJ,CP9,Y,THE ONLY THING I WOULD CHANGE IS WIFI,10,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6Kl5JMc5sZnOIsk,753883203.0,2026-06-07,CLT,ALB,1352,737,38K,Y,On time pleasant staff comfortable seat good wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6eOwdpbBTMiO0ap,1765424397.0,2026-08-13,POS,MIA,2703,737,38M,Y,was not long and had wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7MMz6jHeeDbmRLE,8644459.0,2026-01-15,LGA,CLT,1084,737,38R,Y,provide free Wifi,10,Promoter,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_23WrQ1yNP571XLb,1434804442.0,2026-07-22,HPN,ORD,3751,EMJ,E7M,Y,"On the first flight. My tray table was broken, and there was no wifi",8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_2dKKGGfSt1SXRM7,969096163.0,2026-05-24,PHX,JFK,636,737,38M,Y,Wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3oumBj3fVBpTGPR,1362850527.0,2026-04-09,VRB,CLT,5650,CRJ,CP9,Y,On time and appreciate the free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1jlFwXjFNILaRlU,19277033.0,2026-05-22,MIA,SJU,3165,737,38K,C,Everything Good except no wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1GlHKLBGlkYUISt,1483466450.0,2026-08-15,SAT,CLT,1804,320,A05,C,Enjoyed the upgrade and complimentary wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3FJdorywhQ09lX9,1687893564.0,2026-01-11,ROC,BOS,6024,ERJ,EMP,Y,Wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_51XtyAp6GUYnGBy,489677525.0,2026-08-09,LAS,CLT,1545,321,32N,Y,No wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3oSAM8tVvQXhl5A,918696724.0,2026-03-10,IAH,PHX,4904,CRJ,CR9,Y,Multiple delays. Forced to change seat. Seat i was given did not have a working air conditioning blower. No wifi,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_316aCouVoIj1tlT,8035270701.0,2026-03-03,BWI,CLT,2316,737,38K,Y,On time with free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6DejrdSoUzB295i,315995822.0,2026-06-19,PHL,LAX,2031,321,32E,Y,Free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7H1Cjf1W9VVwKdS,1665445.0,2026-04-02,SXM,MIA,2226,737,38M,C,Tv screen and better wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7Gp06K8mrkhFMB6,3844533.0,2026-04-19,FRA,CLT,705,777,772,C,Don't advertise or promote free WIFI.Last six flight including international no WIFI,9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7M0heBDnHjRNgM9,8162259095.0,2026-06-01,BWI,ORD,4717,EMJ,E75,Y,Wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6Ij86F0MAIN7ojj,365341499.0,2026-02-06,CLT,PVD,622,321,A21,C,Thank you for finally providing free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6DVbF9JvfaFIBQl,57210298.0,2026-04-24,BNA,ORD,4362,EMJ,E75,C,"Long delay again given maintenance issues. Crew was superb though, did a great job explaining to everyone what was happening and interacting with passengers. No WiFi again which is happening regularly. I think over half of my recent flights have had no WiFI",6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_13vG4yPZYACOo5H,468337819.0,2026-01-22,LGA,EYW,4662,EMJ,E75,C,"There was no WIFI I live in Key West and flew on United to EWR and they had a bigger plane better food on first class and WIFI. I came back on AA and what a dissapointment, the cold food in a box served in first was pretty bad, they ran out of the protein lunch and I got the last one. There were passengers not too happy about it and declined the lunch. There also was no WIFI",6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7p3Tm7PvUUvfE6a,392239899.0,2026-01-19,SDQ,MIA,1154,737,38K,Y,continue with the free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1fkreKK7ionwPdo,1823780.0,2026-01-15,CUN,MIA,2577,737,38K,C,Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1t3EX8ccEaSO2kx,195684012.0,2026-04-22,TUS,ORD,3066,319,19W,Y,professional and personable staff; free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6KMGhHalSd0KTMG,15917904.0,2026-06-11,BCN,JFK,67,777,772,C,Business class Seat broken and no wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3CrKos9wt1q9S7F,189512589.0,2026-08-11,MCI,CLT,1616,737,38R,Y,Pretty much on time.  Easy boarding. Free wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5u5IRW6bf5al5ZL,1982143.0,2026-08-20,DCA,LAX,1966,737,38M,Y,On time and free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2Bbnz85i0XTJEhI,8069552073.0,2026-07-15,JFK,LAS,3038,737,38M,Y,great free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2900PGss3FBPymB,1723767129.0,2026-07-21,DFW,IND,1945,737,38K,Y,Not able to access wifi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_56aCp2k8DMulVjH,10154500.0,2026-08-20,LHR,MIA,39,777,77W,C,Accommodations / plane was dated and no free WiFi,7,Passive,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_54McvzSgVG0v8id,1586231934.0,2026-04-27,CUN,PHL,1971,321,32E,Y,"Nice smooth on time flight, plus I like the free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3nUaxNGKLqOnP1w,596973976.0,2026-06-12,BNA,PHX,2972,321,A21,Y,Very friendly and helpful enjoyed the free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3LoMx3Eshs8ybmk,372755582.0,2026-06-27,STT,PHL,864,319,319,Y,Flight was delayed 3 hrs then did not have functioning wifi,1,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_2bGWIkMTlSPQsBN,4505153.0,2026-04-01,STL,CLT,2475,319,A19,Y,Service was ok but unfortunately the entertainment system did not work for the entire Charlotte to Madrid flights for me and my wife (in fact for all the premium economy right size of the plane) which was a disappointment especially since we could not get entertainment with wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5nHq986zjtLISuh,1432328683.0,2026-02-05,DFW,SBN,6448,CRJ,OO7,Y,In flight wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1IQYs1FgnaOPJkn,488893399.0,2026-04-16,CLT,GNV,6134,ERJ,EMP,Y,Add WiFi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6JXQYpGeGPom2hh,1376350811.0,2026-04-13,AXA,MIA,3419,EMJ,E7M,Y,"Dirty plane, bad food, no screen, and poor wifi",0,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6lS6cVXYgQt5bRy,36181504.0,2026-02-13,MIA,KIN,1986,737,38M,Y,Appreciate the new ATT wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_86q8ZyrPlWvnzKF,212991015.0,2026-06-20,TUL,DFW,3829,EMJ,E7M,Y,always seems to be issues with wifi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5kXojki0JNo0ckk,8003353739.0,2026-01-18,SFO,PHL,1732,321,A21,Y,"Clean, friendly, on time, comfortable,wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6lxdnN0RY5AZogp,9138482.0,2026-03-23,LAS,DFW,2275,321,32C,Y,make it easier to connect to wifi,10,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3QnTLnfF1GEOuD7,368754422.0,2026-01-12,CLT,PHX,1678,321,32C,Y,No free wifi,6,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_73pDytKDmNDwkRR,440844023.0,2026-04-15,JFK,LAX,306,777,772,Y,WIFI,10,Promoter,Satisfied with Wi-Fi Experience
